	adj	adj_c	adj_l	adj_r	adj_s	animals	attn	body	bsid	bsid_cl	bsid_clr	bsid_cr	bsid_l	bsid_lr	bsid_r	cats	clothing	codes	corr_rej	corr_rej2	ctrl	ctrl_adj	ctrl_adj_c	ctrl_adj_l	ctrl_adj_r	ctrl_adj_s	ctrl_div	ctrl_sel	ctrl_sep	ctrl_sep_e	ctrl_sep_l	ctrl_sep_r	ctrl_sep_s	d_alarm	d_rate	dist_words	distractor_RTs	distractor_times	div	div_animals	div_body	div_clothing	div_fooddrink	div_furniture	div_plants	div_weather	f_alarm	f_rate	false_alarm_times	fooddrink	furniture	h_rate	hits	index	l_c	l_e	miss	num_dists	num_norms	num_targs	osid	osid_l	osid_r	phase	plants	press_times	r_c	r_e	sel	sel_animals	sel_body	sel_clothing	sel_fooddrink	sel_furniture	sel_plants	sel_weather	sep	sep_e	sep_l	sep_r	sep_s	sndw	sndw_cl	sndw_clr	sndw_cr	sndw_l	sndw_lr	sndw_r	subj	targ_cats	targ_words	target_RTs	target_times	test	test_adj	test_adj_c	test_adj_l	test_adj_r	test_adj_s	test_div	test_sel	test_sep	test_sep_e	test_sep_l	test_sep_r	test_sep_s	times	trial	weather	words
13	False	False	False	False	False	False	[0, 0, 0, 1]	False	False	False	False	False	False	False	False	['weather', 'animals', 'fooddrink', 'clothing']	True	[[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]]	1	9	False	False	False	False	False	False	False	False	False	False	False	False	False	0	0.0	['rug']	[-1]	[3.5]	False	False	False	False	False	False	False	False	0	0.0	[]	False	False	1.0	2	13	False	False	0	1	9	2	False	False	False	test	False	[8.78127226171523, 11.707905221715237]	False	True	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	BX	[None, None, None, 'clothing']	['chin', 'chair']	[0.5312722617152303, 0.7079052217152366]	[8.25, 11.0]	True	False	False	False	False	False	False	True	False	False	False	False	False	[[0.75, 1.5, 2.75, 3.5, 4.5, 5.75, 6.75, 7.75, 8.5, 9.25, 10.25, 11.25], [0.0, 1.0, 2.0, 3.75, 4.75, 5.5, 6.5, 7.25, 8.0, 9.5, 10.75, 11.75], [0.5, 1.25, 2.25, 3.0, 4.0, 5.25, 6.25, 7.5, 8.75, 9.75, 10.5, 11.5], [0.25, 1.75, 2.5, 3.25, 4.25, 5.0, 6.0, 7.0, 8.25, 9.0, 10.0, 11.0]]	13	False	[['cloud', 'wind', 'fog', 'rug', 'sky', 'rain', 'rain', 'sky', 'fog', 'breeze', 'breeze', 'wind'], ['pig', 'cat', 'mouse', 'pig', 'bird', 'cat', 'cow', 'cow', 'snake', 'bird', 'mouse', 'snake'], ['meat', 'wine', 'rice', 'soup', 'rice', 'bread', 'beer', 'beer', 'wine', 'bread', 'soup', 'meat'], ['scarf', 'scarf', 'belt', 'shirt', 'suit', 'hat', 'suit', 'shirt', 'chin', 'hat', 'dress', 'chair']]
14	False	False	False	False	False	True	[0, 1, 0, 1]	False	False	False	False	False	False	False	False	['weather', 'animals', 'fooddrink', 'clothing']	True	[[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]]	1	9	False	False	False	False	False	False	False	False	False	False	False	False	False	0	0.0	['lamp']	[-1]	[2.0]	True	True	False	True	False	False	False	False	0	0.0	[]	False	False	1.0	2	14	True	False	0	1	9	2	True	True	False	test	False	[9.501800015670824, 11.625821775670829]	False	True	False	False	False	False	False	False	False	False	True	False	False	True	True	False	False	False	False	False	False	False	BX	[None, 'animals', None, 'clothing']	['arm', 'chair']	[0.751800015670824, 0.6258217756708291]	[8.75, 11.0]	True	False	False	False	False	False	True	False	True	False	False	True	True	[[0.25, 1.0, 2.0, 3.0, 4.25, 5.0, 6.75, 7.5, 8.5, 9.5, 10.25, 11.75], [0.75, 1.5, 2.75, 3.75, 4.75, 5.75, 6.5, 7.75, 8.75, 9.75, 10.75, 11.5], [0.5, 1.75, 2.5, 3.5, 4.5, 5.5, 6.25, 7.25, 8.25, 9.25, 10.5, 11.25], [0.0, 1.25, 2.25, 3.25, 4.0, 5.25, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0]]	14	False	[['breeze', 'fog', 'lamp', 'sky', 'sky', 'rain', 'wind', 'breeze', 'cloud', 'rain', 'wind', 'cloud'], ['mouse', 'snake', 'pig', 'cow', 'pig', 'bird', 'bird', 'cow', 'arm', 'cat', 'cat', 'snake'], ['bread', 'wine', 'rice', 'beer', 'rice', 'bread', 'soup', 'soup', 'beer', 'wine', 'meat', 'meat'], ['suit', 'suit', 'belt', 'shirt', 'scarf', 'hat', 'shirt', 'dress', 'dress', 'hat', 'scarf', 'chair']]
15	False	False	False	False	False	False	[1, 0, 1, 0]	False	False	False	False	False	False	False	False	['weather', 'animals', 'fooddrink', 'clothing']	False	[[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	1	8	False	False	False	False	False	False	False	False	False	False	False	False	False	0	0.0	['nose']	[-1]	[5.5]	True	False	False	False	True	False	False	True	1	0.1111111111111111	[9.406068089313749]	True	False	0.0	0	15	False	True	2	1	9	2	False	False	False	test	False	[9.406068089313749]	True	False	False	False	False	False	False	False	False	False	True	False	True	False	True	True	False	False	False	True	True	False	BX	['weather', None, 'fooddrink', None]	['rug', 'lamp']	[-1, -1]	[8.0, 10.5]	True	False	False	False	False	False	True	False	True	False	True	False	True	[[0.75, 1.75, 2.5, 3.25, 4.0, 5.0, 6.0, 7.25, 8.0, 9.25, 10.25, 11.25], [0.25, 1.5, 2.25, 3.5, 4.75, 5.5, 6.25, 7.0, 8.25, 9.0, 10.0, 11.0], [0.5, 1.25, 2.0, 3.0, 4.25, 5.25, 6.75, 7.75, 8.75, 9.5, 10.5, 11.5], [0.0, 1.0, 2.75, 3.75, 4.5, 5.75, 6.5, 7.5, 8.5, 9.75, 10.75, 11.75]]	15	True	[['breeze', 'breeze', 'sky', 'cloud', 'sky', 'cloud', 'wind', 'wind', 'rug', 'rain', 'fog', 'fog'], ['mouse', 'bird', 'snake', 'bird', 'cat', 'nose', 'cow', 'pig', 'cat', 'pig', 'snake', 'cow'], ['wine', 'meat', 'soup', 'bread', 'wine', 'beer', 'soup', 'rice', 'beer', 'rice', 'lamp', 'meat'], ['dress', 'dress', 'suit', 'shirt', 'suit', 'shirt', 'hat', 'belt', 'scarf', 'belt', 'hat', 'scarf']]
16	False	False	False	False	False	False	[0, 0, 0, 1]	False	False	False	False	False	False	False	False	['weather', 'animals', 'fooddrink', 'clothing']	True	[[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]]	2	8	False	False	False	False	False	False	False	False	False	False	False	False	False	0	0.0	['foot', 'chair']	[-1, -1]	[5.25, 8.0]	False	False	False	False	False	False	False	False	0	0.0	[]	False	False	1.0	2	16	False	False	0	2	8	2	False	False	False	test	False	[3.158201929038569, 12.192093769038593]	False	True	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	BX	[None, None, None, 'clothing']	['nose', 'lamp']	[0.6582019290385688, 1.1920937690385927]	[2.5, 11.0]	True	False	False	False	False	False	False	True	False	False	False	False	False	[[0.0, 1.0, 2.0, 3.25, 4.0, 5.25, 6.0, 7.75, 8.5, 9.75, 10.5, 11.25], [0.25, 1.25, 2.75, 3.5, 4.25, 5.0, 6.5, 7.25, 8.0, 9.0, 10.0, 11.5], [0.75, 1.5, 2.25, 3.0, 4.5, 5.5, 6.25, 7.0, 8.25, 9.25, 10.75, 11.75], [0.5, 1.75, 2.5, 3.75, 4.75, 5.75, 6.75, 7.5, 8.75, 9.5, 10.25, 11.0]]	16	False	[['breeze', 'cloud', 'wind', 'sky', 'sky', 'foot', 'breeze', 'fog', 'cloud', 'rain', 'wind', 'fog'], ['bird', 'pig', 'cow', 'pig', 'cat', 'cow', 'cat', 'snake', 'chair', 'mouse', 'bird', 'mouse'], ['beer', 'soup', 'rice', 'meat', 'bread', 'bread', 'beer', 'rice', 'wine', 'soup', 'wine', 'meat'], ['shirt', 'hat', 'nose', 'hat', 'dress', 'belt', 'suit', 'shirt', 'belt', 'dress', 'suit', 'lamp']]
17	False	False	False	False	False	True	[0, 1, 0, 0]	False	False	False	False	False	False	False	False	['weather', 'animals', 'fooddrink', 'clothing']	False	[[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	1	9	False	False	False	False	False	False	False	False	False	False	False	False	False	0	0.0	['chair']	[-1]	[2.75]	False	False	False	False	False	False	False	False	0	0.0	[]	False	False	1.0	2	17	True	False	0	1	9	2	False	False	False	test	False	[5.495435253988262, 9.441234933988426]	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	BX	[None, 'animals', None, None]	['arm', 'rug']	[0.49543525398826205, 0.6912349339884258]	[5.0, 8.75]	True	False	False	False	False	False	False	True	False	False	False	False	False	[[0.5, 1.5, 2.75, 3.75, 4.5, 5.5, 6.5, 7.75, 8.5, 9.75, 10.75, 11.5], [0.25, 1.25, 2.25, 3.0, 4.0, 5.0, 6.0, 7.25, 8.75, 9.5, 10.5, 11.25], [0.75, 1.75, 2.5, 3.25, 4.25, 5.25, 6.25, 7.0, 8.0, 9.25, 10.0, 11.0], [0.0, 1.0, 2.0, 3.5, 4.75, 5.75, 6.75, 7.5, 8.25, 9.0, 10.25, 11.75]]	17	False	[['sky', 'wind', 'chair', 'cloud', 'breeze', 'sky', 'rain', 'fog', 'rain', 'fog', 'wind', 'breeze'], ['cat', 'bird', 'mouse', 'cow', 'bird', 'arm', 'mouse', 'pig', 'rug', 'snake', 'pig', 'snake'], ['meat', 'rice', 'beer', 'wine', 'meat', 'soup', 'bread', 'rice', 'soup', 'wine', 'beer', 'bread'], ['shirt', 'suit', 'dress', 'hat', 'suit', 'scarf', 'belt', 'shirt', 'dress', 'belt', 'hat', 'scarf']]
18	False	False	False	False	False	False	[1, 0, 0, 0]	False	False	False	False	False	False	False	False	['weather', 'animals', 'fooddrink', 'clothing']	False	[[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	0	8	False	False	False	False	False	False	False	False	False	False	False	False	False	0		[]	[]	[]	False	False	False	False	False	False	False	False	1	0.1111111111111111	[10.640084102960145]	False	False	0.6666666666666666	2	18	False	True	1	0	9	3	False	False	False	test	False	[4.229475462960181, 10.640084102960145, 11.702627462959981]	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	BX	['weather', None, None, None]	['foot', 'rug', 'chair']	[0.9794754629601812, -1, 0.7026274629599811]	[3.25, 5.0, 11.0]	True	False	False	False	False	False	False	True	False	False	False	False	False	[[0.25, 1.0, 2.0, 3.25, 4.25, 5.0, 6.25, 7.0, 8.0, 9.25, 10.0, 11.0], [0.75, 1.5, 2.5, 3.5, 4.75, 5.75, 6.75, 7.5, 8.25, 9.0, 10.75, 11.5], [0.0, 1.75, 2.75, 3.75, 4.5, 5.5, 6.5, 7.75, 8.75, 9.5, 10.25, 11.25], [0.5, 1.25, 2.25, 3.0, 4.0, 5.25, 6.0, 7.25, 8.5, 9.75, 10.5, 11.75]]	18	True	[['fog', 'cloud', 'cloud', 'foot', 'fog', 'rug', 'wind', 'breeze', 'breeze', 'rain', 'sky', 'chair'], ['snake', 'cow', 'mouse', 'cat', 'snake', 'mouse', 'pig', 'cat', 'bird', 'pig', 'cow', 'bird'], ['meat', 'wine', 'bread', 'beer', 'beer', 'wine', 'rice', 'soup', 'rice', 'bread', 'soup', 'meat'], ['scarf', 'scarf', 'shirt', 'suit', 'belt', 'belt', 'dress', 'hat', 'dress', 'shirt', 'hat', 'suit']]
19	True	False	False	True	True	False	[0, 0, 1, 1]	False	False	False	False	False	False	False	False	['weather', 'animals', 'fooddrink', 'clothing']	True	[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]]	0	9	False	False	False	False	False	False	False	False	False	False	False	False	False	0		[]	[]	[]	True	False	False	True	True	False	False	False	0	0.0	[]	True	False	1.0	3	19	False	False	0	0	9	3	False	False	False	test	False	[6.49463264821452, 9.614228168214595, 11.900820168214523]	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	BX	[None, None, 'fooddrink', 'clothing']	['foot', 'chin', 'rug']	[0.24463264821451958, 0.8642281682145949, 0.6508201682145227]	[6.25, 8.75, 11.25]	True	True	False	False	True	True	True	False	False	False	False	False	False	[[0.75, 1.5, 2.25, 3.25, 4.0, 5.25, 6.5, 7.25, 8.0, 9.0, 10.75, 11.5], [0.5, 1.25, 2.75, 3.75, 4.5, 5.75, 6.75, 7.75, 8.5, 9.25, 10.0, 11.75], [0.0, 1.0, 2.0, 3.0, 4.75, 5.5, 6.25, 7.5, 8.75, 9.5, 10.25, 11.0], [0.25, 1.75, 2.5, 3.5, 4.25, 5.0, 6.0, 7.0, 8.25, 9.75, 10.5, 11.25]]	19	False	[['sky', 'rain', 'cloud', 'wind', 'wind', 'rain', 'fog', 'breeze', 'breeze', 'sky', 'cloud', 'fog'], ['cat', 'snake', 'cow', 'cat', 'mouse', 'pig', 'mouse', 'bird', 'pig', 'cow', 'snake', 'bird'], ['soup', 'meat', 'rice', 'meat', 'bread', 'beer', 'foot', 'rice', 'chin', 'soup', 'beer', 'wine'], ['hat', 'scarf', 'suit', 'shirt', 'belt', 'dress', 'hat', 'belt', 'suit', 'shirt', 'scarf', 'rug']]
20	False	False	False	False	False	True	[0, 1, 0, 0]	False	False	False	False	False	False	False	False	['weather', 'animals', 'fooddrink', 'clothing']	False	[[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	1	8	False	False	False	False	False	False	False	False	False	False	False	False	False	0	0.0	['nose']	[-1]	[5.75]	False	False	False	False	False	False	False	False	1	0.1111111111111111	[13.144833017954852]	False	False	0.5	1	20	True	False	1	1	9	2	False	False	False	test	False	[9.079839737954899, 13.144833017954852]	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	BX	[None, 'animals', None, None]	['rug', 'leg']	[1.0798397379548987, -1]	[8.0, 11.0]	True	False	False	False	False	False	False	True	False	False	False	False	False	[[0.25, 1.75, 2.75, 3.5, 4.25, 5.75, 6.5, 7.75, 8.75, 9.75, 10.75, 11.5], [0.75, 1.5, 2.25, 3.25, 4.5, 5.25, 6.0, 7.0, 8.0, 9.0, 10.25, 11.0], [0.0, 1.0, 2.5, 3.75, 4.75, 5.5, 6.25, 7.25, 8.5, 9.5, 10.5, 11.75], [0.5, 1.25, 2.0, 3.0, 4.0, 5.0, 6.75, 7.5, 8.25, 9.25, 10.0, 11.25]]	20	False	[['breeze', 'fog', 'wind', 'sky', 'cloud', 'nose', 'fog', 'rain', 'rain', 'cloud', 'breeze', 'sky'], ['cat', 'cow', 'cow', 'mouse', 'mouse', 'snake', 'cat', 'bird', 'rug', 'snake', 'pig', 'leg'], ['wine', 'bread', 'beer', 'rice', 'soup', 'bread', 'wine', 'rice', 'meat', 'soup', 'meat', 'beer'], ['hat', 'dress', 'suit', 'scarf', 'hat', 'belt', 'scarf', 'shirt', 'belt', 'shirt', 'dress', 'suit']]
21	False	False	False	False	False	True	[0, 1, 0, 1]	False	False	False	False	False	False	False	False	['weather', 'animals', 'fooddrink', 'clothing']	True	[[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]]	2	7	False	False	False	False	False	False	False	False	False	False	False	False	False	0	0.0	['rug', 'lamp']	[-1, -1]	[6.75, 10.75]	True	True	False	True	False	False	False	False	1	0.125	[14.202041182119046]	False	False	0.0	0	21	True	False	2	2	8	2	True	True	False	test	False	[14.202041182119046]	False	True	False	False	False	False	False	False	False	False	True	False	False	True	True	True	False	False	False	False	True	True	BX	[None, 'animals', None, 'clothing']	['nose', 'chair']	[-1, -1]	[3.5, 8.0]	True	False	False	False	False	False	True	False	True	False	False	True	True	[[0.25, 1.5, 2.75, 3.75, 4.5, 5.5, 6.75, 7.75, 8.5, 9.25, 10.0, 11.25], [0.0, 1.0, 2.0, 3.0, 4.0, 5.25, 6.25, 7.25, 8.0, 9.75, 10.5, 11.75], [0.75, 1.75, 2.5, 3.25, 4.75, 5.75, 6.5, 7.5, 8.25, 9.0, 10.75, 11.5], [0.5, 1.25, 2.25, 3.5, 4.25, 5.0, 6.0, 7.0, 8.75, 9.5, 10.25, 11.0]]	21	False	[['rain', 'rain', 'wind', 'sky', 'breeze', 'cloud', 'rug', 'breeze', 'sky', 'fog', 'cloud', 'wind'], ['pig', 'pig', 'cat', 'cat', 'cow', 'snake', 'mouse', 'bird', 'chair', 'snake', 'cow', 'bird'], ['meat', 'wine', 'wine', 'rice', 'rice', 'bread', 'beer', 'soup', 'soup', 'beer', 'lamp', 'meat'], ['dress', 'suit', 'dress', 'nose', 'shirt', 'hat', 'suit', 'scarf', 'shirt', 'belt', 'scarf', 'hat']]
22	True	False	False	True	True	False	[0, 0, 1, 1]	False	False	False	False	False	False	False	False	['weather', 'animals', 'fooddrink', 'clothing']	True	[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]]	0	9	False	False	False	False	False	False	False	False	False	False	False	False	False	0		[]	[]	[]	True	False	False	True	True	False	False	False	0	0.0	[]	True	False	0.6666666666666666	2	22	False	False	1	0	9	3	False	False	False	test	False	[8.148893768072867, 12.933267528072975]	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	BX	[None, None, 'fooddrink', 'clothing']	['leg', 'chair', 'nose']	[-1, 0.6488937680728668, 1.1832675280729745]	[4.5, 7.5, 11.75]	True	True	False	False	True	True	True	False	False	False	False	False	False	[[0.75, 1.5, 2.5, 3.5, 4.25, 5.25, 6.25, 7.25, 8.5, 9.25, 10.25, 11.5], [0.5, 1.25, 2.0, 3.25, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0, 11.0], [0.0, 1.0, 2.25, 3.0, 4.5, 5.75, 6.5, 7.5, 8.25, 9.75, 10.5, 11.25], [0.25, 1.75, 2.75, 3.75, 4.75, 5.5, 6.75, 7.75, 8.75, 9.5, 10.75, 11.75]]	22	False	[['fog', 'fog', 'rain', 'breeze', 'sky', 'cloud', 'breeze', 'sky', 'wind', 'cloud', 'rain', 'wind'], ['snake', 'mouse', 'mouse', 'cat', 'pig', 'bird', 'bird', 'cow', 'cow', 'cat', 'snake', 'pig'], ['meat', 'wine', 'beer', 'beer', 'leg', 'bread', 'rice', 'chair', 'rice', 'soup', 'meat', 'wine'], ['scarf', 'dress', 'shirt', 'hat', 'suit', 'hat', 'scarf', 'belt', 'suit', 'shirt', 'dress', 'nose']]
23	False	False	False	False	False	False	[1, 0, 1, 0]	False	False	False	False	False	False	False	False	['weather', 'animals', 'fooddrink', 'clothing']	False	[[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]]	2	7	False	False	False	False	False	False	False	False	False	False	False	False	False	0	0.0	['foot', 'leg']	[-1, -1]	[6.75, 11.0]	True	False	False	False	True	False	False	True	1	0.125	[6.642006395546787]	True	False	0.0	0	23	False	True	2	2	8	2	True	False	True	test	False	[6.642006395546787]	True	False	False	False	False	False	False	False	False	False	True	False	True	False	True	True	False	False	False	True	True	False	BX	['weather', None, 'fooddrink', None]	['rug', 'nose']	[-1, -1]	[2.75, 4.5]	True	False	False	False	False	False	True	False	True	False	True	False	True	[[0.5, 1.25, 2.0, 3.0, 4.5, 5.25, 6.25, 7.5, 8.25, 9.0, 10.0, 11.75], [0.0, 1.5, 2.25, 3.5, 4.25, 5.75, 6.75, 7.75, 8.75, 9.75, 10.5, 11.25], [0.25, 1.0, 2.75, 3.75, 4.75, 5.5, 6.5, 7.25, 8.0, 9.25, 10.75, 11.5], [0.75, 1.75, 2.5, 3.25, 4.0, 5.0, 6.0, 7.0, 8.5, 9.5, 10.25, 11.0]]	23	True	[['rain', 'breeze', 'wind', 'fog', 'nose', 'sky', 'breeze', 'wind', 'cloud', 'sky', 'cloud', 'rain'], ['mouse', 'cow', 'pig', 'snake', 'bird', 'cat', 'foot', 'mouse', 'cat', 'snake', 'cow', 'pig'], ['wine', 'beer', 'rug', 'bread', 'wine', 'soup', 'rice', 'bread', 'rice', 'soup', 'meat', 'meat'], ['shirt', 'dress', 'hat', 'hat', 'dress', 'belt', 'scarf', 'suit', 'belt', 'scarf', 'shirt', 'leg']]
24	False	False	False	False	False	False	[0, 0, 0, 1]	False	False	False	False	False	False	False	False	['weather', 'animals', 'fooddrink', 'clothing']	True	[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]]	0	7	False	False	False	False	False	False	False	False	False	False	False	False	False	0		[]	[]	[]	False	False	False	False	False	False	False	False	2	0.2222222222222222	[3.6641748276738326, 13.026688747673688]	False	False	0.0	0	24	False	False	3	0	9	3	False	False	False	test	False	[3.6641748276738326, 13.026688747673688]	False	True	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	BX	[None, None, None, 'clothing']	['foot', 'leg', 'chin']	[-1, -1, -1]	[2.0, 4.5, 11.0]	True	False	False	False	False	False	False	True	False	False	False	False	False	[[0.0, 1.0, 2.75, 3.5, 4.25, 5.25, 6.75, 7.5, 8.75, 9.75, 10.5, 11.5], [0.75, 1.5, 2.25, 3.0, 4.75, 5.75, 6.5, 7.75, 8.5, 9.25, 10.25, 11.25], [0.5, 1.75, 2.5, 3.25, 4.0, 5.0, 6.0, 7.0, 8.0, 9.5, 10.75, 11.75], [0.25, 1.25, 2.0, 3.75, 4.5, 5.5, 6.25, 7.25, 8.25, 9.0, 10.0, 11.0]]	24	False	[['cloud', 'sky', 'rain', 'breeze', 'rain', 'breeze', 'sky', 'fog', 'wind', 'wind', 'fog', 'cloud'], ['mouse', 'cat', 'cow', 'cat', 'snake', 'bird', 'mouse', 'cow', 'pig', 'bird', 'snake', 'pig'], ['beer', 'beer', 'soup', 'rice', 'bread', 'meat', 'wine', 'wine', 'meat', 'soup', 'bread', 'rice'], ['shirt', 'scarf', 'foot', 'belt', 'leg', 'hat', 'hat', 'dress', 'suit', 'scarf', 'suit', 'chin']]
25	False	False	False	False	False	True	[0, 1, 0, 0]	False	False	False	False	False	False	False	False	['weather', 'animals', 'fooddrink', 'clothing']	False	[[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]	1	8	False	False	False	False	False	False	False	False	False	False	False	False	False	1	0.5	['leg', 'chair']	[0.3644480926191136, -1]	[2.0, 7.5]	False	False	False	False	False	False	False	False	0	0.0	[]	False	False	0.0	0	25	True	False	2	2	8	2	False	False	False	test	False	[2.3644480926191136]	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	BX	[None, 'animals', None, None]	['chin', 'rug']	[-1, -1]	[4.5, 9.5]	True	False	False	False	False	False	False	True	False	False	False	False	False	[[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.25, 11.0], [0.25, 1.75, 2.75, 3.75, 4.5, 5.75, 6.5, 7.75, 8.75, 9.5, 10.75, 11.5], [0.75, 1.5, 2.5, 3.5, 4.25, 5.25, 6.75, 7.5, 8.25, 9.75, 10.5, 11.25], [0.5, 1.25, 2.25, 3.25, 4.75, 5.5, 6.25, 7.25, 8.5, 9.25, 10.0, 11.75]]	25	False	[['wind', 'rain', 'leg', 'sky', 'cloud', 'breeze', 'rain', 'breeze', 'cloud', 'fog', 'fog', 'wind'], ['snake', 'bird', 'bird', 'cow', 'chin', 'pig', 'cow', 'pig', 'mouse', 'rug', 'cat', 'mouse'], ['beer', 'wine', 'bread', 'rice', 'wine', 'bread', 'soup', 'chair', 'beer', 'soup', 'meat', 'rice'], ['scarf', 'belt', 'dress', 'dress', 'hat', 'suit', 'scarf', 'hat', 'suit', 'shirt', 'shirt', 'belt']]
